source,target,flow
434,659,3.1
434,660,2.6
434,661,338.5
434,662,8.7
434,664,6.7
434,665,55.2
434,666,5.3
434,668,0.7
434,669,0.7
434,670,7.1
434,671,54.2
434,672,1.3
434,673,56
434,674,17
434,678,3.3
434,680,6.7
434,681,57.1
434,682,4.8
434,686,3.4
434,687,2
434,688,30.3
434,689,560.2
434,694,22.4
434,695,35.2
434,696,1
434,697,12.8
434,698,89.2
434,699,23
434,701,13
434,702,4.6
434,703,3.8
434,706,1.4
434,707,1.5
453,53,356.6
453,63,87.5
453,100,74.7
453,111,20.2
453,134,342.7
453,327,42.4
453,348,83.1
453,368,4219
453,371,1889.2
453,384,97.1
453,388,2726
453,389,110.2
453,390,5786
453,391,465.4
453,392,789.3
453,394,496.6
453,410,1389.7
453,411,47.4
453,412,638.6
453,413,7818.2
453,431,89.7
453,432,733.6
453,433,23518.1
453,434,35842
453,445,20.1
453,448,40.3
453,451,578.1
453,452,3027.1
453,453,25061.9
453,469,518
453,470,10224
453,471,150.6
453,488,21
453,489,2347.3
453,506,2409.2
453,507,157.3
453,541,149.3
453,551,37.6
453,572,15
453,586,173.3
453,588,108
453,589,399.6
453,601,28.2
453,617,100.5
453,618,129.7
453,619,4231
453,620,189.5
453,632,408.8
453,634,323.6
453,646,309.3
453,695,113.4
470,434,25.4
470,453,1793.2
470,469,33.1
470,470,2871.7
470,471,358.8
470,488,0.2
470,489,1339.1
470,506,120.3
470,507,29.4
471,433,161.8
471,434,613.3
471,453,88.9
471,470,4169.2
471,489,15347.9
471,506,684.6
471,507,0.1
489,53,13
489,62,0.3
489,99,1.5
489,100,107.1
489,134,11.7
489,162,21.3
489,262,5.8
489,348,1168.7
489,368,27.9
489,388,1634.3
489,390,959.4
489,392,725.8
489,413,4286.6
489,433,881.6
489,434,6516.4
489,451,401.4
489,452,10.5
489,453,1550.4
489,468,0.2
489,469,1839.9
489,470,9255.1
489,471,3170.7
489,487,1520.8
489,488,1119.3
489,489,74816.9
489,506,58824.9
489,507,10788.3
489,525,65.9
489,531,2.1
489,541,21.7
489,586,20.7
489,601,7.4
489,617,1.1
489,619,293.2
489,627,1.7
489,632,1.1
489,634,13
489,646,5
489,661,1.2
489,689,11.8
506,8,151.6
506,19,47.9
506,42,20.3
506,44,41.1
506,45,36.5
506,53,196.5
506,55,748.1
506,62,123.4
506,72,22.8
506,73,30.6
506,82,29.6
506,86,82.8
506,100,19.2
506,111,4.5
506,117,29.6
506,121,2.3
506,122,126.8
506,134,760.3
506,162,892.2
506,171,106.5
506,178,26.6
506,233,63.8
506,241,31.7
506,242,1043.2
506,261,305.7
506,262,212.1
506,303,27.4
506,304,85.5
506,344,29.6
506,364,50.2
506,367,109.4
506,368,3265.9
506,371,0.7
506,384,41
506,386,156.1
506,388,16956
506,389,143.7
506,390,11818.4
506,391,84.4
506,392,61.2
506,393,24.4
506,403,253
506,405,43.3
506,410,2595.3
506,411,145.9
506,412,239.5
506,413,2733.9
506,414,23.2
506,425,124.1
506,431,313.1
506,432,173.3
506,433,929.3
506,434,33031.8
506,439,45.7
506,442,50.2
506,445,361.2
506,447,157.2
506,448,330.7
506,449,162
506,450,259.9
506,451,2586.5
506,452,50.1
506,453,795.4
506,456,28.2
506,457,41
506,462,55.3
506,464,27.4
506,466,757.1
506,467,25.1
506,468,249.5
506,469,1592.9
506,470,1520.7
506,471,87.7
506,478,34.2
506,484,34.2
506,485,139
506,486,72.9
506,487,964.1
506,488,1386.9
506,489,12464.4
506,499,150.4
506,501,75.2
506,502,1795.6
506,503,73
506,504,448.5
506,505,1611.3
506,506,70649.6
506,507,19145.5
506,513,142.4
506,515,22.8
506,516,22.8
506,517,27.4
506,520,89.9
506,521,54.7
506,522,41
506,523,552.8
506,524,4928.9
506,525,4843.2
506,529,112.6
506,530,25.1
506,531,1259.1
506,532,27.4
506,536,27.4
506,538,45.6
506,539,27.4
506,541,694.9
506,551,578.2
506,552,266.4
506,553,121.1
506,554,757.8
506,555,423.6
506,556,111
506,560,110.2
506,561,22.8
506,562,29.6
506,564,183.6
506,565,48.1
506,566,38.8
506,568,185.7
506,569,95.8
506,570,40.2
506,571,50.2
506,572,136.3
506,577,114.2
506,580,38.8
506,582,27.4
506,585,140.2
506,586,8120.7
506,587,163.6
506,588,79.8
506,589,87.4
506,592,45.6
506,593,229
506,595,260.9
506,599,107.1
506,601,1087.5
506,602,144.1
506,612,233.5
506,613,86.5
506,614,132.1
506,616,14.6
506,617,131.7
506,618,242.6
506,619,558.5
506,620,150.3
506,621,30.6
506,624,27.4
506,627,563.5
506,628,72.6
506,630,105.3
506,631,191.5
506,632,541.2
506,634,694.4
506,636,251.1
506,641,37.1
506,644,21.3
506,646,177.6
506,648,0.1
506,652,34.2
506,654,179.8
506,655,51.2
506,657,56.9
506,660,34.2
506,661,1158.7
506,662,414.3
506,664,22.1
506,665,32.2
506,671,624.8
506,673,257.3
506,674,31.5
506,680,25.8
506,681,601.7
506,688,90
506,689,2706.3
506,690,8.4
506,695,269.9
506,698,575.5
506,702,11.9
506,703,49.1
507,53,9.3
507,54,201
507,86,94.8
507,99,94.8
507,100,1973
507,111,648.9
507,122,170.6
507,134,304.2
507,162,574.3
507,241,161.1
507,261,284.3
507,304,103.6
507,348,622.9
507,367,94.8
507,368,3161
507,371,948.6
507,384,15.5
507,386,142.1
507,388,33330.7
507,389,303.2
507,390,50819.6
507,394,650.9
507,403,113.7
507,410,4864
507,411,199
507,412,242.4
507,413,14968
507,425,259.1
507,431,660.1
507,432,113.7
507,433,12107
507,434,27845.3
507,445,352
507,447,104.2
507,448,417
507,450,104.2
507,451,9156.1
507,452,1068.5
507,453,1273.1
507,464,170.6
507,466,312.7
507,468,459.6
507,469,4717.2
507,470,9670.8
507,471,463.8
507,487,1953.9
507,488,950
507,489,26274.2
507,499,261.4
507,501,94.8
507,502,631.9
507,505,751.1
507,506,143876.6
507,507,91614.1
507,513,132.7
507,520,104.2
507,522,142.1
507,523,516
507,524,6564.1
507,525,7435.4
507,531,996.1
507,541,2864
507,551,193.7
507,552,129.6
507,568,610.2
507,569,123.2
507,570,142.1
507,571,113.7
507,572,55
507,581,29.9
507,584,132.7
507,585,236.9
507,586,9536.2
507,587,379.8
507,588,132.7
507,593,945.8
507,595,417.9
507,599,104.2
507,601,6846.8
507,602,284.2
507,613,450
507,614,113
507,617,407.7
507,618,7.5
507,619,1249.6
507,620,277.1
507,627,782.2
507,629,112.2
507,631,168.9
507,632,1116.9
507,634,1439.2
507,636,213.1
507,641,321.9
507,645,50.5
507,646,647.4
507,648,95.4
507,654,19.6
507,657,142.1
507,661,1085.9
507,662,274.8
507,665,189.7
507,671,104.2
507,673,200.3
507,680,104.2
507,681,395.8
507,688,94.8
507,689,3874.4
507,695,231.7
507,698,198.9
507,699,100.7
525,8,261.4
525,42,17.3
525,53,1
525,88,129.3
525,99,29.7
525,100,219.2
525,102,9.2
525,111,597.8
525,117,66.9
525,122,32.2
525,134,543.8
525,147,12.1
525,158,42.5
525,162,378.6
525,233,64.9
525,262,218
525,274,9.2
525,284,32
525,325,23.3
525,364,18.9
525,368,625.9
525,385,25.1
525,386,99.3
525,388,2301
525,389,10.2
525,390,1214.4
525,391,33.4
525,408,99.3
525,410,430.4
525,413,317.2
525,425,12.1
525,431,397.3
525,433,529.4
525,434,3482
525,445,1.2
525,448,11.1
525,449,40
525,451,1143.3
525,452,115.9
525,453,107.5
525,459,13
525,466,307.3
525,468,149
525,469,927.1
525,470,836.1
525,471,71.9
525,484,132.4
525,487,685.2
525,488,860.9
525,489,2574.4
525,496,11.1
525,499,268.5
525,501,10.2
525,502,966.4
525,503,30.6
525,504,330.3
525,505,1243.6
525,506,27168.3
525,507,5858.1
525,514,9.3
525,520,82.8
525,521,103.2
525,522,93.9
525,523,1009.7
525,524,8281.7
525,525,8408.1
525,531,13.9
525,538,41.7
525,540,43.7
525,541,7103
525,551,242.2
525,552,137.8
525,553,6.5
525,554,788.1
525,555,82.8
525,556,172.5
525,567,7.1
525,568,227
525,569,21.3
525,570,13
525,572,230.2
525,582,9.3
525,584,167.5
525,585,9.3
525,586,1117.8
525,587,48.1
525,589,77
525,593,84.8
525,595,17.5
525,599,197.1
525,601,206.9
525,602,143.7
525,603,10.2
525,612,39
525,613,5.7
525,616,41.1
525,617,288.4
525,618,16.1
525,619,324.9
525,620,45.2
525,621,39.7
525,627,41.6
525,628,225
525,629,2.7
525,631,25.2
525,632,39.5
525,634,117
525,643,9.6
525,646,11.4
525,648,11.1
525,654,36.6
525,661,115.3
525,665,14.6
525,673,357.3
525,674,73.4
525,675,34.5
525,681,18.7
525,689,61.3
525,698,20.4
541,8,721.4
541,19,98.3
541,20,4.2
541,42,54.2
541,52,87.7
541,53,526.8
541,54,128
541,55,53
541,62,388.5
541,73,59.8
541,86,109.7
541,87,521.9
541,88,7.5
541,99,6.7
541,100,363.8
541,111,1200.7
541,121,164.6
541,122,356
541,134,839.4
541,149,30.1
541,162,1113.5
541,171,38.8
541,177,18.4
541,178,337.4
541,192,12.3
541,230,9
541,233,36.2
541,241,6.8
541,242,250.6
541,261,7.1
541,262,183.8
541,275,20.8
541,284,4.2
541,344,1.9
541,368,1046.4
541,371,46.9
541,384,43.7
541,385,65.2
541,386,204.3
541,388,839.8
541,389,6.8
541,390,5780.4
541,391,6.2
541,392,1.9
541,394,63.2
541,403,236.9
541,408,45.4
541,410,363.2
541,412,10.2
541,413,469.2
541,425,30.8
541,431,23.3
541,433,300.1
541,434,2048
541,439,8.2
541,445,60.7
541,447,8.9
541,451,281.1
541,453,409.9
541,466,133.7
541,469,27.6
541,487,25.7
541,489,367.7
541,499,92.7
541,501,5.2
541,502,257.3
541,504,1.4
541,505,153.8
541,506,1558.6
541,507,541.3
541,521,379.8
541,523,441.4
541,524,4890.7
541,525,17541.3
541,528,10.2
541,529,2.1
541,531,311.2
541,537,84.7
541,538,128.7
541,540,1854
541,541,21182.1
541,551,820.7
541,552,276.4
541,553,1507
541,554,4631.8
541,555,613.1
541,556,7927.1
541,563,44.2
541,565,117.9
541,568,86.2
541,569,400.2
541,570,1264.3
541,571,542.3
541,572,1197.9
541,580,68.4
541,581,14.8
541,582,1.8
541,584,12.7
541,585,80.1
541,586,1327.7
541,587,267.3
541,589,197.4
541,593,103.3
541,595,96.5
541,599,46.3
541,601,874.2
541,602,19.5
541,603,18.8
541,611,11.3
541,612,78.8
541,613,35.8
541,614,290.5
541,616,31.5
541,617,299.4
541,618,949.5
541,619,1542.3
541,620,240.2
541,621,172.9
541,627,269.2
541,628,15.4
541,629,112.7
541,630,5.3
541,631,296.4
541,632,1298.1
541,633,4.8
541,634,485.1
541,636,57.1
541,641,34.9
541,643,38.3
541,644,26.5
541,645,46.7
541,646,195.1
541,654,53.3
541,655,84.3
541,656,8.6
541,660,4.6
541,661,202.2
541,664,301.2
541,665,515.8
541,666,17.1
541,670,23.9
541,671,364
541,672,0.9
541,673,713.4
541,674,147.2
541,675,241.7
541,681,6.6
541,688,19.3
541,689,322.2
541,694,37.1
541,698,50.2
541,702,7.4
541,703,31.3
556,8,360.1
556,19,23.3
556,42,58.9
556,54,322
556,62,114.7
556,72,24.3
556,75,80.6
556,88,39.7
556,100,252.9
556,102,94.5
556,111,709.4
556,117,41.4
556,121,24.8
556,122,65.7
556,134,643
556,149,20.6
556,158,99.8
556,162,330.7
556,164,24.8
556,170,11.6
556,171,24.4
556,178,308.6
556,192,14.7
556,230,63.9
556,232,12.1
556,233,159.3
556,242,19.2
556,249,66.5
556,259,9.7
556,261,50.1
556,262,662.8
556,274,11.6
556,275,19.3
556,284,992.3
556,290,64.6
556,325,52.2
556,326,9
556,344,55.1
556,364,16.2
556,368,779.8
556,373,3
556,384,93.3
556,386,95.7
556,388,476.1
556,390,884.7
556,391,53.4
556,392,67.3
556,403,23.2
556,405,35.9
556,408,7.2
556,410,30
556,413,12.1
556,425,19.1
556,433,16.2
556,434,392.2
556,439,2.4
556,445,57.1
556,451,104.7
556,452,21.2
556,466,19.9
556,482,28.4
556,485,4.8
556,489,30.3
556,499,38.1
556,502,26.9
556,506,133.6
556,507,15.3
556,523,28.6
556,525,77.7
556,531,113
556,538,17.6
556,541,6865.4
556,551,239.9
556,552,134.8
556,553,175.4
556,554,241.7
556,555,68.1
556,556,6307.1
556,560,4.8
556,564,13.3
556,566,26.2
556,568,23.8
556,569,10.5
556,570,1.9
556,571,161.2
556,572,3959
556,580,85.1
556,582,9.4
556,585,46.6
556,586,375.8
556,587,17.4
556,589,265
556,593,1.1
556,595,25
556,599,38.2
556,601,47.2
556,602,129.2
556,604,164.2
556,612,23.9
556,613,66.3
556,614,30.3
556,617,335.9
556,618,464.1
556,619,1393.2
556,620,217.8
556,627,119.9
556,628,74.9
556,629,210.9
556,630,138.5
556,631,219.9
556,632,1001.7
556,634,460.5
556,641,103.1
556,643,2.1
556,645,28.4
556,646,213.7
556,654,184.8
556,655,731.6
556,657,4.8
556,661,575.5
556,664,24.2
556,665,226
556,666,117.3
556,671,160.5
556,672,28.1
556,673,453.3
556,674,93.4
556,675,7.7
556,681,59.6
556,682,46.3
556,689,72.8
556,698,6.6
572,8,234.6
572,19,100.1
572,42,22.9
572,53,131.2
572,54,72.5
572,62,5.3
572,88,10.7
572,99,161.4
572,111,284.9
572,117,42.1
572,121,30.3
572,134,785.6
572,162,270.7
572,178,132.2
572,230,4.8
572,233,21.3
572,242,42.7
572,261,80.9
572,262,291
572,344,19.6
572,364,25
572,368,311.8
572,384,7.5
572,386,1034.7
572,388,434.5
572,390,1499.5
572,408,72.6
572,410,71.3
572,434,626.9
572,445,21.3
572,451,0.5
572,466,52.7
572,499,15.2
572,502,35
572,506,85
572,507,49.3
572,525,41.9
572,531,176.7
572,538,15.7
572,541,1659.1
572,551,87.3
572,552,124.5
572,554,827.8
572,555,28.1
572,556,6652
572,563,184.5
572,564,19.5
572,570,154.7
572,571,889
572,572,9153.5
572,580,19.6
572,585,249.2
572,586,1266
572,587,305.8
572,588,175.7
572,589,1255.2
572,593,148.7
572,595,39.3
572,599,270.3
572,601,129.6
572,602,127
572,604,205.1
572,617,951.1
572,618,1119.8
572,619,2052.6
572,631,386
572,632,1556.3
572,634,894.9
572,636,57.3
572,641,37.6
572,645,109.5
572,646,292.2
572,654,130.8
572,655,12.3
572,661,348.5
572,664,125.3
572,665,96.7
572,671,102.3
572,674,8.1
572,689,127.6
589,541,34.9
589,572,3780.8
589,588,224.7
589,589,10236.1
589,604,67.3
589,617,232.4
589,619,401.3
589,632,81.8
589,634,117.1
604,588,7.2
604,589,204.7
604,604,755.8
604,605,369.7
604,617,498.2
604,618,72.8
604,619,9.7
604,632,58.2
604,634,194
605,390,16.1
605,589,9.3
605,604,55.5
605,605,799.9
605,617,2090.9
605,618,920.4
605,619,182.1
605,631,35.9
605,632,41.8
605,646,36.1
616,8,1415.9
616,42,788.5
616,100,154.1
616,111,659.3
616,121,99.7
616,162,213.7
616,262,233.1
616,267,50.9
616,368,142.5
616,388,254.8
616,390,4646.8
616,434,6.2
616,525,20.2
616,568,45.6
616,585,550.9
616,586,3099.5
616,587,575.7
616,588,32
616,589,45.6
616,601,1511.4
616,602,253.1
616,603,285.9
616,604,962.7
616,612,157.5
616,614,367.8
616,615,374.4
616,616,18473.8
616,617,14392
616,618,207.1
616,619,1269.8
616,622,27.5
616,627,547.1
616,628,44.6
616,629,567.6
616,630,6867.3
616,631,1516.8
616,632,2345.6
616,634,1118.5
616,644,34
616,646,727.2
616,661,423.8
616,665,532.8
616,671,5.1
616,673,345.8
616,674,600.7
616,686,39.1
616,699,144.2
617,8,2047.9
617,20,3.8
617,41,879.7
617,42,300.2
617,44,61.4
617,51,44.2
617,52,111.7
617,53,1031.3
617,54,275.3
617,55,254.6
617,56,16.8
617,62,315.1
617,63,1.4
617,73,282.9
617,82,136.2
617,86,112.1
617,87,86.2
617,88,118.9
617,99,87.7
617,100,1380.4
617,102,72.4
617,111,2088.8
617,117,2.7
617,121,20.3
617,122,414.2
617,134,1190.4
617,162,1144.2
617,171,343.2
617,177,55.1
617,178,122.3
617,192,15.8
617,197,35.4
617,198,47.5
617,223,36.9
617,233,284.3
617,241,247.5
617,242,551.9
617,259,118.6
617,261,638.5
617,262,635.1
617,302,23.2
617,303,21.1
617,306,26.4
617,364,7.3
617,368,1127.6
617,371,3.5
617,386,362.8
617,388,2150.4
617,390,9381.6
617,391,35.4
617,394,63.8
617,400,60.2
617,403,31.3
617,405,0.1
617,410,720.4
617,413,397
617,425,85.9
617,433,308.2
617,434,1783.2
617,439,91.4
617,442,19.7
617,445,62
617,447,131.1
617,448,3.3
617,451,18.1
617,453,25.9
617,454,10.5
617,456,44.4
617,457,59.9
617,462,23.2
617,464,29
617,466,41.9
617,487,27.4
617,489,3.7
617,499,179
617,502,90.1
617,504,1.4
617,506,170.8
617,507,12.1
617,513,63.4
617,515,159.3
617,517,49.9
617,520,15.8
617,521,18.4
617,524,43.7
617,525,146.9
617,529,75.2
617,530,95.5
617,531,691.7
617,541,251.6
617,548,1.9
617,551,216.8
617,552,320.9
617,553,151
617,554,117.5
617,555,29
617,556,349.3
617,560,207
617,563,19.7
617,564,279.5
617,565,65.9
617,566,70.8
617,567,61
617,568,38.4
617,569,1.9
617,570,131.8
617,571,8.9
617,572,460.5
617,577,57.6
617,580,224.4
617,581,62
617,582,127.4
617,584,33.7
617,585,548.7
617,586,2366.3
617,587,231.9
617,588,18.4
617,589,1235.3
617,593,537.6
617,595,507.5
617,599,105.5
617,600,4
617,601,574.2
617,602,30.3
617,603,67.3
617,604,499.6
617,605,248.7
617,611,83.7
617,612,259.5
617,613,178
617,614,272.6
617,616,4694.9
617,617,32939.9
617,618,4963.4
617,619,5756.3
617,620,755.5
617,621,321.2
617,626,109
617,627,1461.2
617,628,331.4
617,629,179.1
617,630,743.5
617,631,22681.8
617,632,8250
617,633,343.7
617,634,3803.5
617,636,276.5
617,641,149.8
617,643,371.7
617,644,20.7
617,645,611.6
617,646,2417
617,648,221.3
617,652,77.5
617,653,35.4
617,654,949
617,655,297.5
617,656,164.1
617,657,129.2
617,660,150.1
617,661,1825.3
617,662,108.2
617,664,43.4
617,665,41.2
617,666,108.4
617,668,46.7
617,669,93.6
617,670,337.7
617,671,811.5
617,672,18.2
617,673,376.2
617,674,545
617,675,2.1
617,678,85.9
617,680,81.1
617,681,359.7
617,682,30.4
617,687,85.5
617,688,298.6
617,689,3326.4
617,690,9.4
617,694,349.4
617,695,392.7
617,697,102.7
617,698,633.8
617,699,201.4
617,701,5.5
617,702,147.5
617,703,137.1
617,706,6.5
618,8,9.9
618,19,78.2
618,42,17.3
618,53,318.5
618,54,84.1
618,55,52.4
618,62,40.2
618,82,24.5
618,100,462.6
618,111,521.8
618,121,93.1
618,122,93.8
618,134,546.9
618,162,478.9
618,171,18.3
618,178,49.9
618,230,36
618,233,117.8
618,242,287
618,259,23.8
618,261,162.7
618,262,314.1
618,275,20.1
618,368,202.8
618,384,18.1
618,386,20.3
618,388,498.2
618,390,3371.3
618,400,23.8
618,403,22.3
618,408,20.8
618,410,144.8
618,413,49.9
618,425,16.4
618,434,322.7
618,439,68.1
618,445,12.8
618,453,29
618,466,31.2
618,499,68.1
618,502,113
618,506,22.5
618,507,8.4
618,513,22
618,514,40.4
618,529,85.9
618,530,100.9
618,531,476.8
618,541,442
618,546,9.1
618,551,214.9
618,552,88.8
618,553,67.2
618,554,28
618,555,18.3
618,556,186.1
618,560,97.4
618,561,15.7
618,562,15.1
618,563,25
618,564,77.1
618,565,9.6
618,567,16.6
618,568,111.5
618,571,37.3
618,572,92.5
618,579,40.7
618,580,92.1
618,581,10
618,582,84.4
618,584,75.9
618,585,191.3
618,586,553.5
618,587,32.8
618,589,325.7
618,592,24.5
618,593,549.6
618,594,87.9
618,595,176.8
618,599,255.7
618,600,98.6
618,601,321.3
618,602,35.8
618,604,146.6
618,605,194.8
618,606,49.1
618,607,28.1
618,612,110.3
618,613,89.8
618,614,49
618,616,7.1
618,617,1953.9
618,618,20818.4
618,619,31713.6
618,620,997.4
618,621,189.4
618,622,90.5
618,626,20.1
618,627,975.1
618,628,39.4
618,629,58.2
618,630,73.5
618,631,1222.3
618,632,4713.6
618,633,152.2
618,634,1126.3
618,635,88.5
618,636,139.4
618,637,34.3
618,641,107.4
618,643,6.9
618,644,8.8
618,645,617.3
618,646,1161.3
618,647,13.5
618,648,228.8
618,654,620.5
618,655,235.3
618,656,153.9
618,657,37.5
618,661,227.1
618,662,56.2
618,665,82.3
618,666,46.1
618,667,242.9
618,668,34.7
618,670,103.9
618,671,232.9
618,673,96
618,674,17.7
618,675,14.4
618,678,2.4
618,680,65.2
618,681,393.7
618,686,11.1
618,687,12.1
618,688,379
618,689,1230.1
618,694,302
618,695,341.7
618,697,154.2
618,698,546.3
618,699,109
618,701,104.1
618,702,330.6
618,703,228
618,706,0.2
618,707,33.9
619,8,1310.8
619,10,338.7
619,12,12.5
619,14,43.3
619,15,17.6
619,18,25.5
619,19,731.2
619,20,23.4
619,28,12.9
619,33,86.5
619,42,814.7
619,44,1077
619,45,152.1
619,50,9.6
619,51,147.2
619,52,147.5
619,53,4445.2
619,54,1193.1
619,55,2070.2
619,56,31.6
619,57,10.3
619,60,14.4
619,62,1252.2
619,63,543.6
619,64,19.9
619,66,15.4
619,72,236.6
619,73,314.2
619,74,10.6
619,79,9.6
619,82,409.1
619,84,72.1
619,86,616.8
619,87,10.6
619,88,354.3
619,98,11.5
619,99,124
619,100,2287.4
619,102,602.4
619,111,2968.1
619,117,131.5
619,120,26
619,121,291.1
619,122,1357.6
619,131,9.6
619,134,4650.6
619,137,12.9
619,147,19.7
619,161,318.8
619,162,3313.6
619,166,3.1
619,171,1117.2
619,175,2.4
619,177,585.3
619,178,486.8
619,183,40.4
619,185,12.5
619,192,268.5
619,197,63.2
619,198,37.8
619,199,44.7
619,208,39
619,213,61.5
619,222,17.3
619,223,560
619,224,9.6
619,226,29.2
619,230,262
619,232,32.7
619,233,201.8
619,238,15.4
619,239,10.6
619,240,19.2
619,241,308.3
619,242,3540.4
619,246,2.4
619,259,136.3
619,260,52.3
619,261,3611.5
619,262,2214.9
619,274,5.2
619,275,119.6
619,276,16.4
619,284,13.4
619,290,21.7
619,303,22.1
619,304,46.1
619,306,21.1
619,325,15.2
619,333,18.3
619,338,10.6
619,342,10.6
619,344,32.7
619,346,11.5
619,353,23.1
619,354,10.6
619,363,12.9
619,368,2141.5
619,371,410.6
619,374,24.6
619,377,22.1
619,378,37.5
619,382,138.5
619,384,356.7
619,385,27.4
619,386,845.4
619,388,5292.4
619,389,788.1
619,390,48039.4
619,391,64.3
619,392,77.2
619,400,613.6
619,403,119.8
619,405,88.8
619,408,64
619,410,2265.9
619,412,40.7
619,413,1320.3
619,425,442
619,431,49.7
619,433,1004.6
619,434,5072.3
619,439,352.3
619,442,365.4
619,445,910.3
619,447,551.9
619,448,80.8
619,451,269
619,453,1025.1
619,454,37.9
619,456,269.4
619,457,192.3
619,462,17.7
619,464,285.8
619,468,43.2
619,469,17.3
619,470,14.4
619,478,7.4
619,482,9.9
619,487,23.8
619,489,40.4
619,496,173.6
619,499,1271.3
619,501,41.4
619,502,272.5
619,504,15.4
619,505,45.4
619,506,328.9
619,507,39
619,513,368.2
619,514,505.6
619,515,40.8
619,516,222.8
619,517,36.5
619,520,22.1
619,521,11.5
619,523,14.2
619,524,63.5
619,525,69.1
619,528,58.4
619,529,179.4
619,530,864.5
619,531,4756.4
619,532,47.9
619,533,10.6
619,536,19.2
619,541,1164.2
619,546,116
619,548,408.7
619,549,2.4
619,551,2377.7
619,552,2961.9
619,553,802.7
619,554,316.4
619,555,89.3
619,556,928.5
619,559,69.1
619,560,862.8
619,561,43.6
619,562,99.5
619,563,657.1
619,564,374.7
619,565,953.4
619,567,503.3
619,568,237.2
619,569,95.2
619,570,77.2
619,571,537.6
619,572,792.1
619,577,52.1
619,578,45.5
619,579,93.3
619,580,1293
619,581,494.8
619,582,64.5
619,584,985.9
619,585,2884.3
619,586,3403
619,587,691.3
619,588,712.4
619,589,1571.1
619,592,399.9
619,593,3169.6
619,594,142.8
619,595,986.9
619,599,1625.8
619,600,468.5
619,601,1085.3
619,602,555
619,603,349.9
619,604,339.1
619,605,124.8
619,606,57.1
619,607,259.5
619,608,170.8
619,611,331.7
619,612,1268.5
619,613,1739.4
619,614,464.1
619,615,40.4
619,616,188.5
619,617,6946.5
619,618,84326.9
619,619,173839.9
619,620,11923.4
619,621,974.5
619,622,58.6
619,626,138.3
619,627,2786
619,628,610.7
619,629,265.5
619,630,858
619,631,5586.4
619,632,20788.8
619,633,1794.4
619,634,11116.6
619,635,23.9
619,636,782
619,637,109.8
619,639,18.1
619,641,503.6
619,642,56.9
619,643,740
619,644,292
619,645,1886.4
619,646,3173.2
619,647,15.1
619,648,1336.4
619,650,17.5
619,651,7.7
619,652,39.5
619,653,43.1
619,654,3313.7
619,655,928.5
619,656,860.9
619,657,754.4
619,659,29
619,660,303.2
619,661,7898.8
619,662,453.5
619,664,194.9
619,665,212.8
619,666,101.3
619,667,651.3
619,668,196.5
619,669,226.9
619,670,1349.1
619,671,1843.3
619,672,80.2
619,673,541.5
619,674,75.4
619,675,34.1
619,680,1400.8
619,681,4679.9
619,682,557.2
619,683,5.9
619,685,10.6
619,686,185.7
619,687,180.9
619,688,2543.9
619,689,16358.3
619,690,149.2
619,691,362.8
619,693,79.2
619,694,1608
619,695,2480
619,696,88.7
619,697,341.3
619,698,4306.8
619,699,1409.9
619,701,1742.4
619,702,2261.5
619,703,1670.6
619,706,120.3
619,707,248.8
619,708,119.5
620,8,186.6
620,19,407.4
620,20,66.2
620,42,53.1
620,51,51.5
620,53,2171.6
620,54,25.2
620,55,363.3
620,62,630.6
620,63,550.8
620,86,73.6
620,88,138.7
620,100,3067.3
620,102,78.2
620,111,1654.5
620,117,60.2
620,121,266.2
620,122,505.6
620,131,107
620,134,2369.2
620,144,179.4
620,147,32
620,161,98.3
620,162,2739.6
620,171,667.4
620,177,251.3
620,178,57
620,230,279.1
620,233,121.8
620,241,384.4
620,242,1343.7
620,246,66.9
620,259,133.7
620,261,1256.4
620,262,941.4
620,275,207.2
620,368,1134.5
620,386,154.5
620,388,2995.7
620,390,16455.5
620,392,79.4
620,400,73.6
620,403,28.9
620,408,44.6
620,410,631.1
620,413,348.5
620,425,732.3
620,433,395.6
620,434,1436
620,439,1085.1
620,442,25.6
620,445,194.9
620,447,178.6
620,453,38.8
620,454,64.2
620,456,938.8
620,457,514.6
620,462,81.5
620,464,188.5
620,465,37.4
620,466,73.2
620,478,155.8
620,496,33.4
620,499,1409
620,502,139.6
620,506,325.7
620,507,17.1
620,512,81.5
620,513,663.2
620,514,543.3
620,515,113.5
620,516,97.8
620,525,147.7
620,528,191.9
620,529,571
620,530,1439.8
620,531,5359
620,541,834.8
620,546,317.5
620,548,589.2
620,549,18.7
620,551,1354.1
620,552,958.9
620,553,320.9
620,554,159.8
620,556,732.6
620,559,163
620,560,1258.7
620,561,287.2
620,562,297.6
620,563,1436.8
620,564,700.5
620,565,931.1
620,567,86.9
620,568,614.7
620,569,36.7
620,571,123
620,572,317
620,577,197.4
620,578,288.1
620,579,305.5
620,580,954.8
620,581,1130.8
620,582,9
620,584,683.1
620,585,624.6
620,586,2646.8
620,587,415.3
620,588,33.4
620,589,742.5
620,592,658.5
620,593,5758.5
620,594,541
620,595,2328.8
620,599,302.3
620,600,413.8
620,601,1882.9
620,604,319.9
620,605,42.5
620,606,129
620,607,636.8
620,608,160.5
620,611,172.1
620,612,1009.8
620,613,718.1
620,614,280.4
620,616,83.6
620,617,2758
620,618,8388.1
620,619,66895.6
620,620,15764.9
620,621,3689.8
620,622,729.5
