source,target,flow
10003,34007,101
12021,17031,101
12099,42091,101
12033,12005,101
12091,48029,101
13127,13025,101
13025,13127,101
23023,23015,101
24005,42101,101
24017,24031,101
34029,34031,101
34007,34023,101
34013,37119,101
36039,36021,101
36021,36039,101
37133,37061,101
41051,53067,101
45019,13121,101
45015,6073,101
48245,48339,101
48201,27053,101
53033,8041,101
53015,53041,101
22007,22057,101
22071,13121,101
22071,17031,101
6001,6079,100
6013,17031,100
6037,6089,100
6037,37051,100
10003,48453,100
12031,48439,100
12086,24033,100
12015,12081,100
12057,12119,100
12057,36081,100
12019,12095,100
12099,36005,100
23013,23027,100
23019,23031,100
25017,34017,100
34003,25017,100
34035,42017,100
34035,42101,100
36103,24031,100
36085,12011,100
36061,6013,100
36061,22071,100
36061,42077,100
36119,24031,100
41007,41051,100
41039,6037,100
41051,36061,100
53033,51059,100
53015,53033,100
22051,22005,100
22057,22051,100
22113,22001,100
6013,41051,99
6073,48157,99
6037,12009,99
6053,6047,99
9001,6073,99
9011,44007,99
12103,6073,99
12011,11001,99
13039,13127,99
24035,24011,99
25025,13121,99
25017,13121,99
28047,1097,99
28045,28109,99
33017,25017,99
34011,34009,99
36059,34025,99
36081,34021,99
36081,36093,99
36061,9005,99
36047,47037,99
36005,25009,99
36111,36047,99
37147,37129,99
41041,41047,99
41051,41041,99
45019,48453,99
53033,39049,99
6059,6099,98
6073,13135,98
6037,36005,98
6037,39061,98
9001,37183,98
9011,9001,98
12086,9001,98
12103,12069,98
12009,12069,98
12101,12083,98
23015,23011,98
23015,23013,98
28047,48453,98
36103,9009,98
36119,12057,98
42017,12099,98
44007,25009,98
48167,48439,98
48201,48455,98
53067,15003,98
53033,8005,98
53033,53047,98
6081,6017,97
6059,41039,97
6095,4013,97
6037,24510,97
6037,51107,97
6037,53067,97
6083,6067,97
6075,32031,97
6079,32003,97
9001,4013,97
9011,53035,97
12011,34013,97
12057,12033,97
12057,36005,97
12099,53033,97
25025,12095,97
25017,33013,97
36061,12103,97
36061,45019,97
36047,42091,97
36119,6073,97
36005,24510,97
37107,37079,97
37017,37051,97
41041,41051,97
42017,42071,97
42101,42079,97
48201,26163,97
48239,48469,97
53061,6065,97
53053,6067,97
22019,48361,97
22109,48201,97
6081,41051,96
6073,37049,96
6073,39035,96
6023,6037,96
6037,26161,96
6111,15003,96
6079,6067,96
9001,11001,96
10005,24047,96
11001,6059,96
11001,12099,96
11001,37063,96
12117,12083,96
23031,25009,96
24015,24005,96
25017,8031,96
42101,6001,96
45051,48453,96
45043,45089,96
48167,48113,96
48201,22017,96
48201,48409,96
53029,6073,96
53033,25025,96
53033,36081,96
53031,53033,96
6085,6055,95
6085,53053,95
6059,11001,95
6073,6017,95
6073,40109,95
6073,41017,95
6037,9003,95
6037,24033,95
6087,6069,95
9009,6073,95
9001,36079,95
11001,51760,95
12086,13063,95
12011,6059,95
12083,12101,95
12083,12105,95
25009,12011,95
25025,6059,95
34029,36085,95
34015,10003,95
34021,34039,95
34013,24033,95
36081,42091,95
36061,36067,95
36001,36081,95
41007,41067,95
41051,41027,95
44007,12099,95
45051,37047,95
48245,48039,95
48201,5119,95
48201,29189,95
48355,48469,95
53067,53035,95
53011,6037,95
53011,41017,95
22033,48439,95
22103,22063,95
22121,22047,95
6085,11001,94
6085,53061,94
6001,6047,94
6037,31055,94
12103,12021,94
12103,13121,94
12071,12117,94
12011,48085,94
23011,23027,94
24005,36047,94
25021,53033,94
25017,50007,94
28045,22103,94
34023,36103,94
34005,42045,94
36081,48439,94
36061,34029,94
36061,36021,94
36061,37063,94
36005,24033,94
36111,36105,94
37061,37107,94
41039,4013,94
42045,34005,94
48201,26125,94
48201,48135,94
53061,41051,94
53061,41067,94
53033,53055,94
53031,53009,94
22005,22093,94
22033,48157,94
22053,22001,94
22105,22117,94
6013,6053,93
6037,34023,93
9003,48201,93
12031,12071,93
12081,12011,93
12081,12099,93
12057,12111,93
12101,12099,93
12099,12087,93
12099,42101,93
23005,33015,93
24033,37183,93
25001,25009,93
28047,28035,93
33015,23005,93
33017,33001,93
34023,36059,93
34023,48085,93
34003,6059,93
34017,6073,93
34031,48453,93
36103,12021,93
36103,25025,93
36103,48113,93
36047,10003,93
36047,37063,93
37065,37195,93
37061,37133,93
41051,41043,93
48201,48021,93
48469,48355,93
53061,53037,93
53033,41047,93
53033,53075,93
22101,22109,93
6081,32031,92
6073,51013,92
6073,51550,92
6023,6097,92
6037,6057,92
6037,24005,92
6037,51153,92
6037,53077,92
6083,8041,92
9001,6075,92
10003,6037,92
12086,12015,92
12011,12019,92
12011,12119,92
12009,12001,92
24011,24019,92
25017,37119,92
36119,34023,92
36005,13089,92
37133,51810,92
37019,37047,92
37103,37133,92
44005,6073,92
45051,45045,92
48201,12009,92
53033,32031,92
22103,28047,92
6001,8031,91
6059,15009,91
6037,12071,91
9009,25021,91
12011,25021,91
12057,13135,91
12099,12109,91
12099,13067,91
12033,37133,91
12091,12057,91
12069,12086,91
12069,12099,91
13127,13051,91
13127,13191,91
25017,33017,91
25017,36119,91
25017,41051,91
34029,42017,91
34023,4013,91
34023,6085,91
34003,4013,91
34005,34013,91
36103,12127,91
37147,37195,91
41051,6065,91
41051,48201,91
42101,10001,91
42101,32003,91
44007,12095,91
44007,36047,91
53011,41039,91
53059,53011,91
1097,13121,90
6059,41017,90
6073,13089,90
6073,15001,90
10003,34033,90
10003,36047,90
12031,48029,90
12103,37183,90
12021,12051,90
12021,12115,90
12057,48439,90
12099,34025,90
12099,42003,90
23027,23013,90
24003,12033,90
25021,48453,90
34005,10003,90
34017,37183,90
34017,48113,90
36005,13121,90
36027,36001,90
37053,51550,90
42045,36061,90
42101,13089,90
45051,45063,90
48245,48241,90
48201,25025,90
22071,22055,90
22099,22097,90
6059,6087,89
6073,6089,89
6073,48027,89
6037,21111,89
6097,53033,89
6111,6087,89
6075,6053,89
10003,36061,89
12057,8041,89
12101,12081,89
12101,12086,89
12085,12095,89
12099,8031,89
12099,11001,89
12099,25009,89
12133,12059,89
12041,12075,89
13127,12031,89
24510,6073,89
25017,25011,89
25017,51013,89
34003,34021,89
34003,42101,89
34039,12095,89
36061,8013,89
36061,24005,89
36119,37119,89
36071,34017,89
37015,37091,89
41039,6073,89
41057,41067,89
41051,15003,89
41051,53063,89
44003,44005,89
45019,37183,89
53061,53005,89
22051,28047,89
22063,22103,89
6055,6037,88
6037,49011,88
6097,32003,88
6075,6019,88
9001,12071,88
9001,12115,88
12127,12107,88
12099,34023,88
12091,37051,88
12075,12041,88
12117,12071,88
23023,23011,88
23009,23027,88
24003,51153,88
25001,12021,88
25017,42003,88
34029,36061,88
34005,34017,88
34005,36061,88
34017,13121,88
34017,51059,88
34007,36061,88
34013,42077,88
36081,12117,88
37029,37139,88
48355,6073,88
48409,48201,88
53033,4021,88
53033,6111,88
1097,1101,87
6059,8059,87
6073,26163,87
6073,48355,87
6053,6029,87
6075,6099,87
10003,24005,87
11001,36119,87
12127,12097,87
12015,12103,87
12011,12035,87
12057,11001,87
12101,12115,87
12115,17031,87
24003,51107,87
24029,24035,87
24510,25017,87
34001,12099,87
34039,48201,87
34031,12086,87
36061,6041,87
36061,24033,87
36061,48029,87
36047,25009,87
36047,34005,87
36087,34031,87
36071,34037,87
37017,37047,87
41041,41039,87
41019,41029,87
42045,6037,87
42017,10003,87
42017,36047,87
48201,6029,87
22033,22125,87
22047,22005,87
22071,22089,87
22089,22071,87
6081,15003,86
6095,48453,86
6083,6053,86
6079,6107,86
9011,6073,86
12086,6085,86
12086,47037,86
12103,37119,86
12011,8031,86
12011,42003,86
12109,12057,86
12099,34013,86
12091,32003,86
13179,8041,86
24019,24011,86
25025,34017,86
25025,41051,86
25017,26161,86
34009,34015,86
34003,6073,86
34003,12095,86
34031,34035,86
36059,9009,86
36061,13135,86
36061,26161,86
36047,6081,86
36005,37183,86
37129,37081,86
42045,42011,86
42017,34029,86
42101,36059,86
48201,37183,86
48355,48091,86
53053,13215,86
53053,53037,86
53011,6073,86
53033,16055,86
53015,41051,86
22097,22099,86
6085,6039,85
6085,6089,85
6085,53011,85
6059,25025,85
6073,40143,85
6073,55079,85
6037,53073,85
6097,4013,85
6097,41051,85
6053,6081,85
6083,6019,85
10003,24031,85
12031,37183,85
12071,12097,85
12081,12101,85
12011,12017,85
12011,47037,85
12005,12095,85
12033,12057,85
23029,23019,85
24033,12086,85
24033,36061,85
24510,51013,85
33015,25021,85
34023,6001,85
34007,42029,85
34031,12011,85
36103,36071,85
36059,32003,85
36081,42079,85
36047,36093,85
41051,53061,85
42045,10005,85
53061,15003,85
53033,24031,85
1003,1053,84
6001,53053,84
6059,4021,84
6059,36081,84
6059,37119,84
6095,6059,84
6073,31055,84
6037,6039,84
6053,6077,84
6111,48201,84
6075,6111,84
6075,12086,84
9009,42101,84
9001,13121,84
12031,12101,84
12031,51710,84
12086,12109,84
12011,9003,84
12005,12031,84
12033,48201,84
13051,45019,84
13179,48027,84
23009,23005,84
24041,24003,84
25009,6073,84
25009,12086,84
34003,51059,84
34007,12099,84
34013,36119,84
36059,11001,84
36059,25025,84
36081,25021,84
36061,39061,84
36047,36067,84
36047,39035,84
37053,37055,84
37129,37051,84
37133,37103,84
42101,12031,84
44007,9011,84
45051,45015,84
48469,48175,84
53053,40031,84
53033,42101,84
22033,22017,84
22095,22071,84
22105,22071,84
6081,48201,83
6037,20173,83
6037,34013,83
12031,12023,83
12103,12097,83
12011,34023,83
12099,25001,83
13029,13031,83
13029,13103,83
23015,23023,83
24003,24011,83
24033,42101,83
24033,48113,83
24011,24035,83
25021,12011,83
25017,32003,83
25017,33001,83
33015,25027,83
33017,25009,83
34001,12011,83
34013,24510,83
36103,42101,83
36081,34035,83
36061,6065,83
36061,34007,83
36005,12105,83
42101,6085,83
45019,13051,83
45051,37183,83
45041,45019,83
48201,39035,83
53053,47125,83
53033,12095,83
53033,37119,83
53033,53015,83
22109,22055,83
6013,6079,82
6073,36103,82
6037,25009,82
6037,32005,82
6037,51510,82
6075,6071,82
6075,36081,82
6075,42101,82
9003,42101,82
10003,42017,82
12103,36047,82
12103,53033,82
12021,12103,82
12081,12086,82
12109,12099,82
12099,26125,82
12017,12095,82
12117,12001,82
24003,4013,82
24017,51099,82
25021,6075,82
25021,11001,82
25017,33003,82
34025,34007,82
36103,24033,82
36103,36085,82
36059,25017,82
36081,34029,82
36081,36079,82
36081,44007,82
36005,12117,82
36005,24031,82
36039,36111,82
37053,51810,82
37147,37081,82
37147,37191,82
37065,37183,82
37061,37129,82
42101,48113,82
44007,9003,82
45015,45079,82
45041,37119,82
48201,48199,82
22071,22075,82
22071,36061,82
22097,22033,82
6085,16001,81
6001,49035,81
6059,8013,81
6037,37063,81
9009,17031,81
11001,9001,81
11001,13089,81
12103,32003,81
12071,12127,81
12057,12109,81
12057,25017,81
12099,9009,81
12083,12009,81
23031,23017,81
25001,12099,81
34023,48113,81
34003,12071,81
34003,37119,81
36103,12053,81
36059,36071,81
36081,12105,81
36119,6075,81
37139,37143,81
37137,37049,81
37017,37155,81
42045,48453,81
42101,8031,81
42101,9001,81
42101,34029,81
45019,45075,81
48201,18097,81
48201,48053,81
48201,53053,81
48469,48123,81
48469,48453,81
22019,48245,81
22093,22095,81
6001,6045,80
6059,47037,80
6059,49053,80
6023,6073,80
6053,6083,80
6053,48029,80
9009,44007,80
9011,36047,80
9003,12086,80
9003,12103,80
12086,6001,80
12086,8031,80
12053,12095,80
12035,12095,80
24005,12057,80
25025,4013,80
25025,36059,80
34025,4013,80
34035,36081,80
36103,17031,80
36061,12021,80
36061,42079,80
36047,26163,80
36119,9003,80
36083,36115,80
36001,36021,80
37139,37029,80
41051,27053,80
48201,12103,80
48201,41051,80
53061,53025,80
53073,41051,80
53029,53073,80
53033,6097,80
53033,42003,80
53009,53053,80
22055,48453,80
6085,8031,79
6085,48029,79
6059,6041,79
6111,6013,79
6087,6111,79
9009,37119,79
9003,13121,79
12127,12073,79
12011,6085,79
12099,6059,79
12099,47037,79
12091,8041,79
12091,12073,79
23013,23005,79
24005,48201,79
24037,24003,79
33015,33003,79
34001,36047,79
34017,25025,79
34017,34005,79
34017,36087,79
34039,42095,79
34007,48453,79
34013,48201,79
36059,12071,79
36059,12103,79
36061,12031,79
36047,42045,79
36119,36111,79
36119,48201,79
37129,37063,79
37049,6073,79
37019,37119,79
37047,37019,79
37083,37183,79
44007,9009,79
45035,45075,79
45041,45067,79
48201,48265,79
22055,22103,79
22071,22095,79
22095,22093,79
6081,6055,78
6001,13121,78
6013,48113,78
6013,48157,78
6073,6047,78
6073,17043,78
6073,48339,78
6037,34027,78
6097,6065,78
9009,4013,78
11001,26161,78
12031,12111,78
12103,36103,78
12015,12011,78
12057,12055,78
12057,37051,78
12057,47037,78
12085,12086,78
24003,48453,78
24011,10005,78
25009,12071,78
25017,12115,78
36061,15003,78
36061,42045,78
36047,12071,78
36047,36079,78
42101,12103,78
44007,36005,78
45013,45079,78
48061,48409,78
53061,48453,78
53053,53009,78
53033,8059,78
22001,22113,78
22033,22079,78
6001,6109,77
6001,48085,77
6059,37183,77
6095,6065,77
6073,2020,77
6073,51107,77
6073,51510,77
6037,27123,77
6075,6079,77
9009,48201,77
9001,25001,77
9001,25021,77
9001,34023,77
10005,24003,77
10003,34015,77
11001,34017,77
12031,32003,77
12086,12019,77
12086,15003,77
12011,25009,77
12011,45045,77
12101,12031,77
12111,12093,77
12005,12057,77
12117,6037,77
24003,37119,77
24045,24019,77
24033,17031,77
24041,24035,77
25009,44007,77
25021,23005,77
25017,12021,77
33015,33009,77
34023,34041,77
34003,24031,77
34017,4013,77
34017,34037,77
34039,24033,77
34021,36081,77
34031,36071,77
36081,12111,77
36081,39049,77
36081,42003,77
36081,48085,77
36061,10003,77
36047,51810,77
36005,24005,77
41019,41033,77
41051,6067,77
48245,48113,77
48355,48025,77
48469,48239,77
53061,53009,77
53073,53011,77
53073,53063,77
53033,15009,77
53033,37183,77
53009,53035,77
53009,53061,77
6085,27053,76
6013,6089,76
6073,51179,76
6037,29510,76
6037,41033,76
6037,44007,76
6037,47187,76
9001,48113,76
9003,25015,76
9003,36005,76
9003,45051,76
11001,27053,76
11001,48029,76
12086,39049,76
12011,9009,76
12057,6059,76
12057,36103,76
12009,8041,76
12117,17031,76
13103,13029,76
23005,23015,76
24003,24047,76
24005,6073,76
24033,6073,76
24033,12057,76
24510,36081,76
28047,48201,76
34003,37183,76
34017,6059,76
34039,34041,76
34039,42101,76
34021,12099,76
34013,34007,76
34035,34005,76
36085,36119,76
36119,42101,76
36005,39049,76
36001,36067,76
42017,34015,76
45067,45033,76
48201,34017,76
48071,48245,76
53027,53041,76
53033,35001,76
53033,49049,76
53009,53031,76
22005,22051,76
22051,6037,76
22051,28109,76
6041,53033,75
6059,48157,75
6095,32031,75
6037,27037,75
6097,6007,75
6087,6059,75
12086,8041,75
12086,34013,75
12071,6037,75
12071,36103,75
12071,48201,75
12057,39035,75
12111,12117,75
12115,12021,75
12099,34017,75
12099,34029,75
12117,12101,75
24025,24027,75
24510,48201,75
25009,12057,75
25009,12095,75
25025,24510,75
34029,12011,75
34003,32003,75
34005,42029,75
34017,36071,75
34021,6037,75
34021,34003,75
36059,34039,75
36081,15003,75
36085,36071,75
36047,6013,75
36111,36119,75
36071,36059,75
48061,48439,75
48201,48183,75
48355,48339,75
53067,6037,75
53033,41029,75
53033,53071,75
22001,22053,75
22103,22055,75
22109,22051,75
6073,13067,74
6073,18097,74
6073,22071,74
6073,26099,74
6073,44005,74
6037,5007,74
6037,22051,74
6087,6077,74
9009,36103,74
9003,44007,74
10005,24005,74
11001,22071,74
11001,24021,74
12031,36061,74
12086,31079,74
12086,48157,74
12087,12057,74
12103,26125,74
12103,51059,74
12011,34025,74
12057,39049,74
12009,12073,74
12009,12109,74
12019,12057,74
12075,12017,74
13051,45053,74
23005,23013,74
24003,12057,74
25009,12021,74
25009,33003,74
28047,6073,74
34025,42017,74
34033,34007,74
36103,36027,74
36059,13121,74
36061,36105,74
36061,36109,74
36047,42017,74
37129,37061,74
37133,37119,74
37133,51059,74
42101,34025,74
42101,39049,74
42101,42069,74
42101,42133,74
45043,45019,74
48245,48439,74
48201,36005,74
53045,53027,74
22057,22007,74
6085,4019,73
6059,6017,73
6059,12099,73
6073,29095,73
6073,41047,73
6083,48453,73
6075,13121,73
6079,6087,73
9009,12086,73
9001,6059,73
9001,12057,73
10003,4013,73
10003,37119,73
12031,12097,73
12086,48085,73
12071,12001,73
12071,12083,73
12011,8041,73
12057,24031,73
12101,12071,73
12101,12119,73
12115,12101,73
12099,51059,73
12053,12119,73
12069,12017,73
12083,12117,73
23019,23029,73
24005,10003,73
24005,12011,73
24025,10005,73
24033,12095,73
24033,13135,73
24033,48029,73
25025,12057,73
25021,9003,73
28047,22103,73
34029,4013,73
34005,6037,73
36047,12009,73
36047,13063,73
36087,9001,73
37133,48029,73
41009,41005,73
41051,41053,73
42101,39035,73
48201,4019,73
48201,29095,73
48201,36103,73
53053,4019,73
53033,12057,73
53033,53017,73
22005,22007,73
22071,22105,73
22095,22005,73
6085,51059,72
6001,6009,72
6059,17043,72
6059,24031,72
6059,41005,72
6095,6071,72
6073,12071,72
6073,18057,72
6073,24033,72
6037,4005,72
6079,6071,72
9001,42101,72
9011,25017,72
9003,12097,72
12031,12069,72
12086,34039,72
12103,12015,72
12103,13135,72
12071,39049,72
12011,13151,72
12109,12001,72
12099,12055,72
12099,34027,72
12113,12031,72
12053,48453,72
12091,6073,72
12091,12031,72
24005,37119,72
24033,4013,72
25025,23031,72
34029,36081,72
34029,45051,72
34023,10003,72
34023,53033,72
34003,34041,72
34017,24033,72
36103,11001,72
36059,9003,72
36059,13135,72
36081,39035,72
36061,12115,72
36047,9011,72
36119,25025,72
36079,36005,72
37133,12057,72
37107,37061,72
37047,37017,72
42045,36047,72
42017,34017,72
45013,37119,72
48201,8035,72
48201,35001,72
53053,2090,72
53053,41005,72
53067,8041,72
6059,26125,71
6059,48141,71
6013,41067,71
6023,6001,71
6037,16027,71
6097,32031,71
6083,53033,71
6087,6097,71
9009,12115,71
9001,12103,71
11001,39049,71
12031,51059,71
12086,42003,71
12103,8031,71
12103,12119,71
12071,12009,71
12021,12081,71
12015,12095,71
12011,15003,71
12011,26125,71
12009,12071,71
23031,23001,71
24003,12071,71
24019,24045,71
24035,24041,71
24033,51179,71
24033,51810,71
24510,13121,71
25025,37119,71
25025,48113,71
25017,8013,71
25017,25003,71
28047,48029,71
34025,48453,71
34017,6001,71
34017,42077,71
34039,36085,71
34015,42017,71
34013,9001,71
34013,36103,71
34031,12095,71
36103,12097,71
36081,36007,71
36081,36055,71
36081,36111,71
36005,25027,71
36071,36103,71
37133,6065,71
37133,48201,71
41019,41051,71
41051,6013,71
41051,49035,71
42101,37183,71
44007,17031,71
48201,17043,71
48201,48259,71
53061,6085,71
53067,53073,71
53033,6019,71
53033,47037,71
22055,22101,71
6085,41005,70
6001,48439,70
6059,13135,70
6095,6017,70
6013,6009,70
6013,6111,70
6037,26081,70
6097,6087,70
6079,4013,70
6079,6013,70
9009,24031,70
9011,25025,70
9003,25001,70
10003,11001,70
10003,24003,70
12103,13089,70
12009,12083,70
12089,12019,70
12115,12105,70
12033,48029,70
12091,12095,70
23031,23019,70
24003,24037,70
24033,12011,70
24510,37119,70
25021,12086,70
34023,6073,70
34023,12071,70
34003,6085,70
34005,12099,70
34015,42029,70
34035,12099,70
34035,42095,70
36103,12081,70
36061,51510,70
36005,25025,70
36027,36091,70
37129,48453,70
37141,37019,70
42101,34027,70
44001,44003,70
45015,15003,70
48245,22019,70
48245,48071,70
48061,48491,70
48361,48241,70
48201,20091,70
48355,48157,70
53053,53005,70
53035,53009,70
53033,13089,70
53033,30031,70
22033,48339,70
22071,11001,70
1097,1025,69
6001,25025,69
6059,29189,69
6059,41029,69
6073,25021,69
6037,6051,69
6037,16055,69
6037,25027,69
6037,26099,69
6037,49057,69
6053,6099,69
6075,27053,69
9009,12103,69
9009,45051,69
10003,24025,69
10001,42101,69
11001,9009,69
12086,12053,69
12086,22051,69
12086,25009,69
12086,51013,69
12103,8041,69
12127,12101,69
12011,6065,69
12011,12051,69
12011,26163,69
12011,39035,69
12057,12019,69
12009,6037,69
12101,36103,69
13051,13245,69
13127,13305,69
13179,48141,69
13305,13127,69
24005,37183,69
24019,10005,69
24025,10003,69
24025,24033,69
25025,6081,69
25021,12071,69
25021,36081,69
34003,36085,69
34005,34039,69
34035,37183,69
36103,12085,69
36059,12101,69
36059,36087,69
36081,12069,69
36061,26163,69
36087,36059,69
36005,25017,69
36079,36047,69
36001,36095,69
36001,36119,69
37133,6037,69
37091,37015,69
42017,6037,69
42017,6073,69
45019,12031,69
45015,9011,69
45035,45079,69
48245,48029,69
48355,48039,69
53053,13179,69
53033,6083,69
53033,8013,69
53033,12031,69
53033,29189,69
53033,30063,69
22071,13089,69
22071,36047,69
22097,48201,69
6073,12009,68
6073,39061,68
6037,45019,68
6053,48453,68
6111,41051,68
9009,12127,68
9003,11001,68
11001,6081,68
12031,53033,68
12071,37119,68
12011,51810,68
12057,8031,68
12057,48085,68
12099,48439,68
12017,12069,68
12117,13121,68
12083,12109,68
23027,23009,68
24510,10005,68
25023,12071,68
25001,12071,68
25025,36119,68
25017,34023,68
28047,22071,68
28047,28073,68
34001,32003,68
34001,42091,68
34025,6073,68
34025,34031,68
34023,9001,68
34017,11001,68
34039,24031,68
34007,34017,68
34021,48453,68
34013,13121,68
34013,42089,68
34035,6037,68
36103,6059,68
36103,13121,68
36059,6059,68
36059,42089,68
36059,51059,68
36061,12097,68
36047,12105,68
36047,48439,68
36119,12071,68
37019,37141,68
41039,41041,68
41051,4019,68
42101,10005,68
42101,41051,68
42101,51013,68
48039,48439,68
53061,16001,68
53053,6085,68
53053,16001,68
53053,48113,68
53055,53033,68
22051,12086,68
22071,12086,68
6041,6059,67
6085,6109,67
6085,25025,67
6001,27053,67
6001,37183,67
6059,6023,67
6059,15001,67
6095,48029,67
6037,10003,67
6053,6107,67
9009,25013,67
9001,44007,67
9003,36119,67
10003,17031,67
12086,13151,67
12103,39035,67
12071,26125,67
12127,12071,67
12057,34017,67
12009,6073,67
12101,12127,67
12115,12031,67
12005,12063,67
12133,12063,67
13179,37051,67
24003,12011,67
24003,12099,67
24003,48201,67
24510,42003,67
25009,12103,67
25025,25015,67
25017,48029,67
28047,22051,67
34029,6037,67
34025,12071,67
34023,24005,67
34023,36119,67
34003,12057,67
34003,42089,67
34017,25021,67
34017,34007,67
34007,6037,67
34007,36047,67
34013,17031,67
34013,37183,67
36061,48439,67
36047,51710,67
36005,4013,67
36005,10003,67
36005,36111,67
36001,36111,67
37129,37047,67
37147,37127,67
41019,41067,67
42101,34003,67
45051,45091,67
53027,53045,67
53053,21047,67
53033,12099,67
53015,41009,67
22071,48439,67
1097,1117,66
1097,1125,66
6081,41067,66
6085,8013,66
6085,12086,66
6085,41039,66
6001,6089,66
6001,24031,66
6001,48029,66
6073,16055,66
6073,53073,66
6037,15007,66
6097,6019,66
6075,49035,66
6079,6097,66
9009,12111,66
9003,37183,66
9003,53033,66
10003,34005,66
12031,12007,66
12031,12081,66
12071,12073,66
12011,51013,66
12057,15003,66
12057,36029,66
12109,12011,66
12117,12109,66
12117,37119,66
12069,12031,66
12069,12101,66
12083,12071,66
23031,23011,66
24003,24041,66
24003,51510,66
24039,24047,66
24510,53033,66
25017,6013,66
25017,27053,66
34009,42045,66
34025,12021,66
34003,12021,66
34021,25017,66
34021,34027,66
34013,6073,66
36103,12119,66
36059,48113,66
36081,10003,66
36081,12031,66
36081,12101,66
36081,25009,66
36061,13067,66
36061,42095,66
36047,12117,66
36047,25027,66
36047,37051,66
36047,45019,66
36119,34027,66
36027,9005,66
37031,37129,66
42017,4013,66
48201,12033,66
48273,48029,66
53073,53067,66
53035,53063,66
53033,51013,66
6085,12011,65
6001,37119,65
6001,51059,65
6001,53011,65
6059,6113,65
6059,53063,65
6097,6023,65
6097,6077,65
6053,6039,65
6053,51059,65
6087,53033,65
6045,6067,65
9009,25027,65
9009,37183,65
9003,6059,65
9003,12127,65
11001,25021,65
11001,32003,65
12086,34023,65
12011,13063,65
12011,34029,65
12009,53033,65
12113,12005,65
12033,24003,65
12117,48201,65
13051,37051,65
13179,15003,65
24017,24005,65
25009,25013,65
25025,42003,65
25021,12021,65
25021,48201,65
34029,34015,65
34009,34005,65
34003,34005,65
34003,42091,65
34005,36047,65
34039,6037,65
34039,34005,65
36103,12031,65
36103,37097,65
36061,42029,65
36087,12011,65
36119,53033,65
36005,13067,65
36005,34027,65
36071,34031,65
37129,45051,65
37049,37103,65
37133,4013,65
37133,12031,65
41039,53053,65
41051,2020,65
41051,41019,65
42017,42003,65
44007,12071,65
45019,45083,65
45015,45075,65
48361,48351,65
48201,1097,65
48201,20173,65
48201,48007,65
48201,48225,65
48201,48441,65
53053,51059,65
53033,12103,65
22007,22101,65
22019,48453,65
22051,48439,65
1097,28039,64
1003,12113,64
6081,6019,64
6081,6071,64
6085,42101,64
6059,39049,64
6073,6055,64
6073,37051,64
6055,6073,64
6097,6053,64
6111,6107,64
6075,6017,64
9009,6001,64
9001,6085,64
9003,36103,64
10003,34023,64
11001,37135,64
12031,51550,64
12086,39035,64
12086,45045,64
12103,13067,64
12103,18097,64
12103,48113,64
12071,4013,64
12011,6075,64
12057,6085,64
12101,12069,64
12099,39049,64
12099,44007,64
12099,48085,64
12017,12075,64
12017,12119,64
12061,12085,64
12033,12011,64
12033,12073,64
12033,48355,64
13051,13063,64
13179,12031,64
13103,13031,64
23019,23001,64
23011,23031,64
24025,24031,64
24017,51510,64
24033,13089,64
24033,24013,64
24033,24043,64
24510,25025,64
25009,36047,64
25001,12115,64
25017,24510,64
25017,36059,64
25017,49035,64
34005,12057,64
34005,12071,64
36081,36067,64
36061,12071,64
36047,23005,64
36087,34013,64
36119,11001,64
36005,12031,64
36111,36081,64
36071,45051,64
36083,50003,64
36001,36057,64
37083,37065,64
41011,41051,64
41039,41033,64
42017,34009,64
42101,36119,64
45019,6073,64
45019,13089,64
45013,45045,64
45015,13039,64
48039,48113,64
48201,9001,64
53053,49035,64
53067,41067,64
53033,6041,64
53015,53053,64
22033,6037,64
22055,22079,64
22071,6073,64
6081,25017,63
6085,13121,63
6085,41029,63
6059,35001,63
6013,6029,63
6073,9009,63
6073,27123,63
6073,36029,63
6073,49053,63
6073,55025,63
6037,24027,63
6037,36055,63
6097,6079,63
11001,47037,63
12086,37051,63
12101,12117,63
12099,12119,63
12053,12105,63
12091,48201,63
23031,25025,63
24005,12086,63
24005,13121,63
25001,44007,63
25025,13089,63
25021,25013,63
33017,23005,63
34003,34007,63
34005,34035,63
34015,42091,63
34035,34031,63
36103,9003,63
36103,12061,63
36103,37019,63
36047,36021,63
36047,48029,63
36047,51760,63
36005,17031,63
36001,25017,63
37147,37031,63
37147,37133,63
41041,41005,63
41009,53011,63
41039,41035,63
41039,41053,63
42101,6059,63
42101,9003,63
42101,9009,63
44007,12057,63
44007,36081,63
48201,34023,63
48201,48001,63
48201,48289,63
48201,51810,63
48201,55079,63
48321,48157,63
53053,29169,63
53033,8035,63
53033,48121,63
22033,22073,63
22045,48201,63
6001,36081,62
6001,53061,62
6073,4005,62
6073,8001,62
6073,12113,62
6073,20173,62
6073,24037,62
6073,28047,62
6073,45019,62
6055,6041,62
6037,12117,62
6037,19153,62
6037,51710,62
6053,6071,62
6083,6081,62
9001,53033,62
10003,24510,62
10003,51059,62
11001,39035,62
12031,36047,62
12086,26163,62
12087,12103,62
12087,48453,62
12103,12111,62
12103,36029,62
12103,47037,62
12071,26163,62
12071,32003,62
12011,12091,62
12011,24003,62
12011,39049,62
12101,12009,62
12085,12009,62
